country_code,CPV,total_value_sme,n_contracts_sme,n_contractors_sme,total_value_large,n_contracts_large,n_contractors_large
BG,09134000,12638483.059999999,30,30,1243617.75,11,11
BG,09135100,5242485.879999999,28,28,1886407.81,10,10
BG,09211000,1631579.96,16,20,10242298.059999999,48,48
BG,09211100,153832.53,9,9,736915.4400000001,2,2
BG,09300000,12447240.870000001,10,10,3332483.92,13,13
BG,09310000,98809676.29,196,196,279674864.85,181,183
BG,14210000,3210589.03,22,22,194256.28999999998,3,3
BG,14622000,776683.75,7,7,655076.6499999999,4,4
BG,15000000,72953101.91,578,592,5486519.859999999,59,67
BG,15100000,1364911.2399999998,8,8,699109.05,3,3
BG,15300000,19487.72,1,1,572773.06,1,1
BG,15500000,1357237.0399999998,5,5,373071.55,2,2
BG,15700000,85062421.18999998,9,9,153389.92,2,2
BG,15710000,10328.26,2,2,293843.95,5,5
BG,15712000,66366.7,3,3,21474.59,2,2
BG,15800000,16973665.779999997,147,161,6137452.07,30,44
BG,15810000,434779.9700000001,7,7,654629.6399999999,3,3
BG,15811100,45802.23,2,2,47630.38,2,2
BG,15831000,1022.6,1,1,5657.03,1,1
BG,15890000,1097725.53,29,29,21467.9,1,1
BG,15900000,17196.71,2,2,30677.98,1,1
BG,16000000,100137.54000000001,5,5,440340.42000000004,6,6
BG,16600000,3132220.06,4,4,284869.62,2,2
BG,16700000,4002461.5000000005,17,17,1125524.07,3,3
BG,18000000,5954383.159999999,19,19,47910.310000000005,5,5
BG,18110000,3182841.26,31,31,256354.60000000003,6,6
BG,18113000,1319785.1300000001,8,8,560907.23,1,1
BG,18331000,1188967.84,8,8,325708.15,2,2
BG,18830000,529658.85,5,5,110394.72,1,1
BG,22000000,546720.98,23,23,70600.68000000001,11,11
BG,22450000,688209.43,2,2,460169.76,2,2
BG,22458000,1926282.88,4,4,4542898.05,2,2
BG,22470000,153640.46000000002,36,36,75344.34999999999,12,12
BG,22472000,32453.36,2,2,27642.08,2,2
BG,22900000,284670.7,3,3,3185835.47,3,3
BG,24000000,8566093.579999998,60,60,42425.89,5,5
BG,24111500,1610365.05,12,12,1965245.4600000004,17,17
BG,24111900,66865.44,2,2,269710.6,2,2
BG,24300000,2403108.71,3,7,1151958.28,3,5
BG,24311470,1540034.77,1,3,121689.33,1,1
BG,24400000,160548.11,1,1,368774.92,3,3
BG,24455000,1738738.26,24,24,24588.41,2,2
BG,24951000,187092.24,5,5,193468.34,1,1
BG,24951311,23486.55,2,2,159908.99,1,1
BG,24962000,851856.63,2,2,177.42,1,1
BG,30000000,9544316.38,170,182,1708492.4700000002,26,36
BG,30125100,3362699.6399999997,133,133,11151.960000000001,2,2
BG,30125110,140607.41999999998,4,4,91412.74,1,1
BG,30191000,2994473.5599999996,13,14,1875.81,1,1
BG,30192000,3861666.2499999995,54,54,103451.63,1,1
BG,30199500,11683.93,1,1,8650.55,2,2
BG,30199770,2946689.39,3,5,18754435.349999998,4,6
BG,30211000,80975.56,2,2,295638.1,1,1
BG,30211400,302179.1,17,17,798872.4899999999,7,7
BG,30213000,256246.53999999998,5,5,342294.74000000005,12,12
BG,30213100,425365.06,24,24,73954.4,2,2
BG,30213200,125638.61,8,8,134277.53,2,2
BG,30230000,4040463.8899999997,40,40,995846.3,6,6
BG,30231310,4663.05,1,1,15283.77,1,1
BG,30232110,821255.9199999999,4,4,82029.35,1,1
BG,30233141,176621.33,2,2,1533848.04,1,1
BG,30236000,78262.61,2,2,31659.68,1,1
BG,31000000,1626360.6500000001,25,26,533395.54,3,3
BG,31110000,2029604.25,5,5,1815.63,1,1
BG,31120000,115252.06000000001,4,4,133244.71,1,1
BG,31154000,38637.700000000004,5,5,168595.97,2,2
BG,31161700,3343355.54,10,10,18130133.55,14,14
BG,31211110,586366.66,12,24,402474.73,9,19
BG,31213000,2549717.2600000002,4,4,659685.55,1,1
BG,31214100,314494.22,6,6,16105.94,1,1
BG,31214500,12596600.37,22,24,1513958.48,2,4
BG,31221000,191226.1,1,1,332344.82,2,2
BG,31224800,719455.47,7,7,980622.28,8,8
BG,31400000,468352.47,10,10,1070792.8900000001,6,6
BG,31440000,17390.829999999998,4,4,117458.84000000001,3,3
BG,31651000,9465.74,1,1,41962.8,1,1
BG,31681410,2456881.17,11,11,496983.33,1,1
BG,31700000,429098.58,8,8,22497.19,1,1
BG,31710000,127308.95999999999,4,4,39461.09,1,1
BG,31711140,19626.87,2,2,45856.15,4,4
BG,32000000,2043620.2500000002,4,6,1413184.38,3,5
BG,32321300,250904.49,2,2,732723.18,3,3
BG,32322000,843815.28,18,18,105176.48,3,3
BG,32323500,849980.22,8,8,112097.51,1,1
BG,32420000,8646130.07,26,26,342341.24,2,2
BG,32424000,101696.49,1,1,2290622.76,1,1
BG,32580000,274360.87,2,2,2040164.64,1,1
BG,33000000,13418248.280000001,295,295,6415089.78,51,51
BG,33100000,67236120.24000001,307,307,7175899.26,64,64
BG,33111650,105839.04,1,1,86920.95,1,1
BG,33115100,202282.95,1,1,421822.27,1,1
BG,33140000,1204257991.3999984,2428,2451,41499062.05,374,397
BG,33141000,55514275.979999945,370,370,4083792.52,42,42
BG,33141120,282471.54000000004,5,5,3853.65,1,1
BG,33141625,2060401.51,32,32,2654984.16,5,5
BG,33169000,14192.49,1,1,42305.3,1,1
BG,33171000,63832.45,11,11,33920.34,5,5
BG,33181100,66031.29,3,3,218927.8,4,4
BG,33181500,48689.840000000004,6,6,91046.22,4,4
BG,33185200,1058390.4300000002,2,2,153389.92,1,1
BG,33196200,383474.79,1,1,3553533.08,1,1
BG,33600000,201165389.68,947,957,463664795.44000006,936,947
BG,33690000,35060171.28,39,48,80193614.28,20,37
BG,33694000,4697494.799999998,166,166,229697.04,8,8
BG,33696500,39870116.36000001,652,652,3445588.88,52,52
BG,33700000,2474120.14,6,6,308692.91,1,1
BG,33730000,1214336.86,6,6,132937.93,1,1
BG,33790000,44935.27,1,1,93532.65,1,1
BG,33793000,99381.31,7,7,20247.47,1,1
BG,34000000,4160364.4,33,35,3538997.19,9,11
BG,34100000,23022286.52,77,77,4852167.71,43,43
BG,34110000,10157113.200000001,46,46,3427079.42,22,22
BG,34113200,1356977.0299999998,5,5,6598026.9799999995,11,11
BG,34114000,51123.29,1,1,207894.47,2,2
BG,34114121,10471534.569999998,4,4,5524643.11,5,5
BG,34114400,36210.25,1,1,255204.36,1,1
BG,34121000,42323.86,1,1,757623.48,1,1
BG,34121100,138050.93,1,1,694754.0700000001,2,2
BG,34130000,564382.85,4,4,17895.49,1,1
BG,34134000,272282.44,3,3,97555.99,1,1
BG,34134200,17014.52,1,1,1511881.1500000001,3,3
BG,34140000,125779.73,2,2,111463.34,2,2
BG,34144000,3687277.0,17,17,629540.3500000001,4,4
BG,34144510,2280601.8000000003,18,18,1356657.49,6,6
BG,34144511,796366.2,6,6,3248891.49,14,14
BG,34144900,705688.54,8,8,150647.65,3,3
BG,34223100,595009.15,1,1,92289.6,1,1
BG,34224200,849535.38,7,7,17895.49,1,1
BG,34300000,4586838.170000001,57,57,204790.28000000003,8,8
BG,34330000,524076.58,15,15,10225.99,1,1
BG,34351000,13721.91,2,2,2229.81,2,2
BG,34352000,25564.99,1,1,1280.81,1,1
BG,34600000,206056.64999999997,6,6,137309663.56,2,2
BG,34731700,240310.87,1,1,6610.49,1,1
BG,34900000,227170.46,2,2,253488.59,3,3
BG,34913000,9539276.49,24,24,3083621.08,6,6
BG,34927100,213978.93,1,1,183215.73,1,1
BG,34928480,3146046.92,18,18,438060.48,5,5
BG,34931000,1060912.99,8,8,66138.99,1,1
BG,34971000,850015.34,1,4,850015.34,1,4
BG,35000000,1422553.42,7,7,97911.34,1,1
BG,35100000,47734.94,1,1,604681.46,2,2
BG,35112000,31806.94,2,2,441535.94,1,2
BG,35113000,59949.89,1,1,14580223.64,1,4
BG,35811200,12640503.399999999,23,23,296451.58,1,1
BG,38000000,15938610.659999998,395,395,994878.67,40,40
BG,38400000,1368363.3300000003,4,4,521559.97,2,2
BG,38424000,5998735.040000001,5,5,136358.01,5,5
BG,38433000,247106.05000000002,3,3,43895.08,1,1
BG,38500000,1162933.13,14,14,95522.34,2,2
BG,38520000,447301.67000000004,2,2,43681.87,1,1
BG,38540000,317251.24,7,7,9200.84,1,1
BG,38550000,305706.07000000007,16,16,467272.15,6,6
BG,38554000,43302050.0,1,2,14572692.409999998,3,3
BG,38650000,85066.52,3,3,907914.92,1,1
BG,38651600,313657.84,4,4,12555032.72,1,1
BG,39000000,7916221.92,97,103,147535.28,22,28
BG,39100000,2838646.49,54,54,102961.08,4,4
BG,39300000,1312032.19,7,7,4152233.7300000004,5,5
BG,39710000,740895.0,17,23,576131.51,2,8
BG,39713300,1019159.4199999999,2,4,480009.2,1,1
BG,39715200,13359304.610000001,24,49,3760666.91,5,14
BG,41110000,763538.8,9,9,5398618.129999999,45,45
BG,42000000,291210.76,3,3,188226.64,1,1
BG,42113310,1726659.17,1,4,1726659.17,1,4
BG,42122000,517384.19,19,19,754332.3300000001,3,3
BG,42122430,373146.54,1,1,452447.18000000005,3,3
BG,42124000,3861298.690000001,18,18,497965.03,4,4
BG,42130000,3272514.6399999997,10,10,861437.78,3,3
BG,42141300,159036.71,2,2,44585.34,1,1
BG,42160000,3051195.66,6,14,1562324.88,4,12
BG,42410000,21539.9,6,6,14776.56,1,1
BG,42416100,1022599.45,1,3,186701.09,1,1
BG,42419800,75833.56999999999,4,9,0.15000000000000002,3,8
BG,42500000,16478.34,4,4,0.51,1,1
BG,42512000,751338.59,6,6,1738158.26,2,2
BG,42512200,21449.02,1,1,29008.08,1,1
BG,42610000,209146.64,2,2,354842.01,1,1
BG,42611000,918956.15,10,10,10865.12,1,1
BG,42631000,52727.79,4,4,6169.34,1,1
BG,42900000,852304.26,9,9,1178193.76,9,9
BG,42990000,113170.57,6,6,11823.29,1,1
BG,42995000,158337.77,3,3,161049.19,1,1
BG,43200000,229819.0,1,1,194104.71,1,1
BG,43210000,494529.09,5,5,340679.01,3,3
BG,43260000,647755.3999999999,2,2,646520.6100000001,2,2
BG,43261100,131475.61,2,2,84508.13,1,1
BG,43300000,1507952.5999999999,13,13,1135085.4,7,7
BG,43613100,1221635.13,2,2,45403.42,1,1
BG,44100000,815183.14,18,18,378096.49999999994,7,7
BG,44110000,3114665.2300000004,19,19,1049596.09,13,13
BG,44114200,14260.08,1,1,332344.82,2,2
BG,44115220,194452.4,1,3,194452.4,1,3
BG,44160000,105576.84999999999,3,3,358813.6,13,13
BG,44164310,12202066.54,10,16,5112997.24,2,8
BG,44190000,189615.63,6,6,153389.92,1,1
BG,44212321,1547199.12,5,9,1183111.26,2,6
BG,44230000,108451.12,2,2,127824.93,1,1
BG,44300000,2348470.51,4,4,8933.75,1,1
BG,44316000,10885.92,2,2,10225.99,1,1
BG,44316400,10989.88,3,3,20451.99,1,1
BG,44318000,10839918.299999999,7,9,4188184.73,1,3
BG,44510000,406585.76,16,16,194924.33000000002,5,5
BG,44511000,218193.78,4,4,263888.88,4,4
BG,44613700,256989.47,4,4,1380.51,1,1
BG,44620000,386363.64,1,4,629251.46,3,6
BG,45110000,8016355.18,4,9,7969200.53,2,7
BG,45200000,12797342.329999998,55,198,9130723.34,16,159
BG,45213220,122197.16,1,1,117517.51999999999,2,2
BG,45214100,14680594.34,3,5,6668371.0,1,3
BG,45221100,2597126.49,1,3,2597126.49,1,3
BG,45221115,24608.86,1,1,37286.17,1,1
BG,45231111,12626609.600000001,3,5,12729116.040000001,2,4
BG,45231220,42350076.69,1,4,42350076.69,1,4
BG,45231223,152253695.31,1,5,152253695.31,1,5
BG,45231300,24899087.839999996,7,11,34385729.65,7,11
BG,45232151,11898931.18,13,23,6791489.3,4,14
BG,45232220,34866819.3,31,150,27092232.750000004,43,164
BG,45232421,3895336.95,1,3,3895336.95,1,3
BG,45233000,60155165.47999999,47,61,45322482.129999995,51,65
BG,45233110,49294344.0,2,8,556702493.97,5,22
BG,45233120,107093635.49999999,34,77,98198678.48,34,72
BG,45233141,1227119.3399999999,2,2,639124.65,1,1
BG,45233142,5459090.84,1,3,5459090.84,1,3
BG,45233221,255649.86,1,1,207420.49,1,1
BG,45241000,17820410.209999997,2,8,17625084.72,1,7
BG,45246000,12561738.469999999,4,6,2508850.29,1,3
BG,45246100,1133074.58,1,1,1559849.01,1,1
BG,45247000,55352030.089999996,26,41,11107124.45,5,20
BG,45252120,8846869.51,1,4,8846869.51,1,4
BG,45255000,113110338.48,1,4,113110338.48,1,4
BG,45300000,4287991.970000001,6,13,3132733.63,2,9
BG,45310000,8808652.52,16,21,4320238.2,3,8
BG,45312000,521264.44999999995,18,18,44380.82,2,2
BG,45321000,23851111.77,1,1,0.05,1,1
BG,45332000,10158059.81,2,5,9953539.92,1,4
BG,45340000,23306745.74,2,5,21602413.33,1,4
BG,45400000,397216.03,8,8,79706.16,2,6
BG,48000000,25417823.000000004,45,49,6050363.160000001,11,15
BG,48190000,3722.26,1,1,85182.53,1,1
BG,48218000,2910198.5,7,9,2040085.9,2,4
BG,48300000,159724.64,6,6,8873.09,4,4
BG,48422000,503673.69,1,1,62327.44,1,1
BG,48517000,1905807.84,8,9,210273.03,1,2
BG,48611000,62494.53,2,2,1034302.08,1,1
BG,48800000,12911362.1,2,4,14468141.94,7,9
BG,48810000,3032765.1199999996,6,12,1127513.99,3,9
BG,50000000,24902966.85,60,68,54968944.18999999,31,36
BG,50100000,7416989.58,95,95,491704.98,24,24
BG,50110000,1172936.92,26,26,1223629.3699999999,12,12
BG,50111000,84366.86,5,5,31956.230000000003,2,2
BG,50112000,977300.51,32,33,49544.93,3,3
BG,50113000,104390.37000000001,6,6,40903.98,1,1
BG,50212000,1613103.52,5,5,3122032.34,5,5
BG,50220000,1565329.6800000002,4,4,765986.0999999999,4,4
BG,50222000,3865799.6699999995,15,15,1611766.52,3,3
BG,50230000,243577.27,1,1,1713933.94,2,2
BG,50232100,7137048.290000001,8,11,6336496.58,3,6
BG,50312600,902216.02,4,4,74394.11,1,1
BG,50312610,1284793.95,1,3,1284793.95,1,3
BG,50313000,309333.79,8,8,92085.08,1,1
BG,50316000,446623.38,1,1,96635.65,1,1
BG,50320000,316130.31,17,17,11065.86,2,3
BG,50323000,467839.24000000005,8,8,215257.19,3,3
BG,50400000,9968793.24,397,397,2052821.7499999998,47,47
BG,50410000,1806784.25,8,8,474879.84,1,1
BG,50421000,1558189.0600000003,67,67,147720.62,10,10
BG,50421200,3910690.7699999996,6,6,89477.45,1,1
BG,50512000,893689.5399999999,7,7,89835.36,1,1
BG,50531100,11007410.010000002,72,72,5547193.949999999,28,29
BG,50531300,82523.77,4,4,30677.98,1,1
BG,50532100,4787.3,2,2,405971.98,2,2
BG,50532200,2273452.5,3,3,1278053.49,2,2
BG,50610000,25768.690000000002,3,3,31309.14,7,7
BG,50710000,5462641.27,8,9,8243.12,1,1
BG,50730000,61576.270000000004,9,9,6391.25,1,1
BG,50750000,2218693.1199999996,15,17,1691885.64,5,7
BG,51313000,48540.58,2,2,133067.46,1,1
BG,55110000,469552.1000000001,4,4,20835.46,3,3
BG,55321000,3947436.7200000007,9,9,293127.11000000004,2,2
BG,55500000,106283.73000000001,4,4,31355.66,2,2
BG,55520000,1332848.73,18,18,502950.75,11,11
BG,55521000,8201306.749999999,16,16,303307.09,1,1
BG,55523000,881242.7800000001,5,5,9311145.110000001,4,4
BG,60000000,5841167.0,7,7,2951649.79,3,3
BG,60100000,2959870.69,13,13,793685.9,7,7
BG,60130000,22856669.759999998,180,196,9391830.99,40,40
BG,60140000,228587.94000000003,8,8,44946.3,5,5
BG,60444100,268432.36,1,1,62378.57,1,1
BG,63512000,384650.78,3,3,102259.95000000001,2,2
BG,63712200,43498589.68000001,5,9,34938814.46,3,7
BG,64100000,9482053.379999999,4,6,9850374.63,8,10
BG,64120000,260201.49,8,8,344101.91,14,14
BG,65000000,104795.99,1,1,9543.94,2,2
BG,66114000,141506.64,4,4,2063514.19,2,2
BG,66510000,175774.86,9,9,25290295.000000004,81,86
BG,66512100,52834.74,1,1,108258.91,6,6
AT,18000000,7519000.0,3,3,0.0,0,1
AT,22000000,2836459.8,5,6,260000.0,1,1
AT,24000000,4361750.0,10,10,454304.1,1,1
AT,30210000,5879621.9799999995,5,5,5358654.2,1,2
AT,31170000,0.0,0,1,0.0,0,1
AT,32400000,16000000.0,2,2,623311262.96,19,19
AT,33122000,755808.3300000001,2,2,996221.0,1,1
AT,33160000,257541.0,1,1,1067074.0,2,2
AT,33181000,1004374.0,1,1,4023737.9,2,2
AT,33182210,5764240.0,2,2,2882120.0,1,1
AT,34121400,2072000.0,1,1,51980000.0,1,1
AT,34631300,17646190.87,1,1,11418719.2,2,2
AT,34927100,225240.0,1,1,18408538.0,13,13
AT,38000000,9689167.7,35,35,591040796.5200001,30,30
AT,39100000,1850019.47,20,20,262802.48,1,1
AT,45111100,3109794.9200000004,4,6,1193177.24,2,3
AT,45210000,58128591.88000001,38,42,165681179.8,39,41
AT,45223210,2411361.71,20,20,280600.0,6,6
AT,45234100,3926081.7,1,1,260078788.67,22,27
AT,45261210,10323744.73,10,10,475284.66,1,1
AT,45315700,6621657.27,1,1,0.0,0,1
AT,45350000,10097872.27,2,2,1546916.28,1,1
AT,45442110,620310.48,4,4,669763.0,1,1
AT,60112000,80611859.65,9,9,732567894.3200002,26,32
AT,60140000,8193600.0,9,9,1643150.0,3,3
AT,63000000,1.0,1,1,2.0,2,3
AT,71356000,253750.0,1,1,3455923.5300000003,4,6
AT,71541000,935055.0,4,4,456680.0,1,2
AT,77200000,1324885.58,14,14,945.0,1,1
AT,79400000,34857934.2,18,36,9541916.0,8,21
AT,85140000,10000002.0,3,3,2385707.0,2,3
AT,85320000,392533.32999999996,2,6,162903.36,1,1
AT,90911000,4952279.46,19,21,10687756.69,15,15
AT,98000000,6695400.0,2,2,6549498.0,4,8
BE,09100000,282400.0,1,3,2665267.42,15,15
BE,31330000,16998.7,3,3,666750.0,4,4
BE,32320000,172797.3,1,1,1155094.5399999998,3,3
BE,32400000,104314682.95,10,10,16406044.81,2,2
BE,33140000,9450000.0,6,6,2295497.9899999998,16,16
BE,33600000,6479472.32,24,25,147602318.49999997,135,136
BE,34622200,620000.0,2,2,750000.0,1,1
BE,34946000,1390590.0,1,1,0.0,0,2
BE,37410000,210781.76,6,6,134485.05,1,1
BE,38433000,1.0,1,1,873841.65,2,2
BE,42900000,997900.0,5,5,119430.0,1,1
BE,44161000,478508.76,1,1,3353920.08,2,2
BE,44613800,1716675.0,2,2,485840.0,2,2
BE,45233120,64411525.739999995,5,6,26704412.09,1,2
BE,45233221,1764821.12,8,8,6545418.52,1,1
BE,48800000,1254799.17,1,1,17229526.94,1,1
BE,50400000,510000.0,1,1,158250.0,2,2
BE,50530000,40000.0,1,1,542314.0,1,1
BE,66510000,786289.4000000001,4,4,219934335.73999998,121,129
BE,71200000,10501824.82,28,40,18750117.48,16,32
BE,71300000,2680366.0999999996,9,11,203432.0,1,1
BE,71631300,2207000.0,1,1,500000.0,1,1
BE,73200000,50957533.77,13,44,50887292.52,17,49
BE,75112100,54000000.0,1,6,162000000.0,3,8
BE,76520000,111500.0,1,1,100437.74,1,1
BE,79540000,688151.47,3,5,3473392.25,3,8
BE,79621000,330000.0,1,1,660000.0,2,2
BE,79951000,4499940.0,2,4,408400.0,1,2
BE,79952000,4918108.91,8,8,10165163.23,15,15
BE,90700000,103082583.5,18,71,141719120.39000002,28,95
BG,09210000,39830.56,2,2,1067591.55,2,2
BG,09323000,556599.95,14,14,16539306.3,61,61
BG,15411100,229471.32,1,1,241681.15,1,1
BG,16800000,318054.8,15,15,20451.99,1,1
BG,22112000,370329.87,148,148,1012909.36,138,138
BG,24311520,81623.89,1,1,111591.16,1,1
BG,30210000,507211.89,3,3,975782.8,2,2
BG,30232000,1988037.73,19,19,47560.90000000001,7,7
BG,30232100,79251.46,1,1,17148.99,1,1
BG,31214110,1741486.8599999999,5,5,76666.84,1,1
BG,31300000,1143275.76,4,6,9202739.14,2,4
BG,31500000,164787.08000000002,4,4,199406.89,1,1
BG,32250000,1925953.5699999998,2,2,1490264.63,4,4
BG,33183000,1624559.2999999998,7,7,78527.09,3,3
BG,33190000,27186720.980000015,71,71,35173383.029999994,9,9
BG,33692800,508680.64,13,13,399287.5,8,8
BG,34120000,160906.02,1,1,66466.41,1,1
BG,34142000,49084.77,1,1,509689.13,2,2
BG,34312600,21256212.35,3,3,335678.18,1,1
BG,34621200,9176516.0,2,2,31450482.41,3,3
BG,34631000,739775.03,8,8,236702.11,4,4
BG,39161000,205180.89,7,7,6034.36,1,1
BG,39180000,30626.85,1,1,38240.11,2,2
BG,39200000,623762.9900000001,20,20,231080.88,3,3
BG,42123400,4241.87,1,1,555329.87,1,1
BG,42514310,159354.74,2,2,152170.98,1,1
BG,42670000,55925.22000000001,12,12,2256.88,1,1
BG,43211000,2339284.61,4,4,883994.06,3,3
BG,43250000,1885481.63,10,10,1931005.56,5,5
BG,44000000,2385833.9899999998,30,30,202659.28,3,3
BG,44440000,1153529.14,14,28,0.05,1,7
BG,44613800,397476.73,3,3,101779.32,1,1
BG,44621200,43823.5,1,4,770182.21,3,6
BG,44921210,302587.17,2,2,54095.520000000004,2,2
BG,45000000,645219764.45,478,801,579908948.97,215,453
BG,45231000,812102.26,4,12,727078.33,3,11
BG,45233252,15051253.21,15,30,9614188.680000002,10,23
BG,45234100,45350679.739999995,8,15,63967905.28,8,17
BG,45234115,5786609.06,1,1,688825.62,1,1
BG,45317000,1636159.12,1,3,1750127.7000000002,2,4
BG,48820000,711901.5399999999,6,6,2012976.79,4,4
BG,50232200,7435648.8100000005,3,5,7055936.19,1,3
BG,50241000,79672.13,1,1,201021.49,1,1
BG,50530000,677262.52,8,8,6391438.05,5,5
BG,50600000,5100.21,1,1,7158.2,1,1
BG,55521200,6530949.930000002,10,12,3434930.05,2,2
BG,60112000,4416927.55,73,73,20837255.939999998,14,14
BG,60410000,72769.71,1,1,21333432.86,14,14
BG,63500000,3230674.61,12,18,2839569.49,8,12
BG,64000000,2477.57,1,1,1431639.22,2,2
AT,34144210,5707382.3100000005,13,13,33476193.890000004,16,16
BE,34114121,613312.7,1,1,6354595.22,6,6
BE,50413200,209653.68,1,1,1537978.44,4,4
AT,45232200,5780863.43,3,3,4700589.68,1,1
AT,45261214,5993601.6,7,7,596900.62,1,1
AT,45330000,16913444.47,15,19,16213889.090000002,8,8
BE,44530000,0.0,0,3,0.0,0,2
BE,44810000,133518.2,1,1,54368.7,5,5
BE,45230000,30214009.15,1,2,0.0,0,1
BE,66171000,192.5,1,1,57851.24,1,1
BE,71240000,4043463.18,7,13,2242810.0,4,6
BE,98390000,280000.0,1,1,49884160.0,3,3
BG,03211900,397279.88,3,3,128073.59999999999,3,3
BG,24100000,131915.33,6,6,718389.67,16,16
BG,30216110,277909.81,3,3,1186.22,1,1
BG,32523000,20041647.92,2,6,18895313.94,1,4
BG,33183100,3093062.5100000002,20,20,289906.94,3,3
BG,33692300,9978.01,1,1,8385.32,1,1
BG,34350000,6538264.61,43,43,489286.11000000004,6,6
BG,37000000,18599.79,7,7,24483.18,4,4
BG,38421100,6461347.779999999,11,13,1160440.74,2,4
BG,38652120,701.73,1,1,3159.83,1,1
BG,39717000,4038963.5999999996,27,38,631587.27,3,10
BG,39717200,10099077.5,56,76,1688645.4700000002,16,26
BG,45442200,638956.2799999999,10,10,1130591.8199999998,7,7
BG,50114000,631574.04,9,9,249258.62,1,1
BG,50711000,19925.14,4,4,16697.62,3,3
AT,45223220,983123.15,1,1,1468923.86,1,1
BG,09134200,19709565.810000002,22,22,34881580.92,26,26
AT,42415110,30900.0,1,1,407610.0,3,3
AT,45260000,3119479.9299999997,4,4,232485.7,1,1
AT,45421130,1255000.0,1,1,134251.0,1,1
AT,98310000,17654375.47,23,23,5552427.47,8,8
BE,31300000,0.0,0,2,0.0,0,1
BE,71351500,3756287.8200000003,3,3,936399.3400000001,9,9
BE,71351810,1243819.0,3,3,157030.0,2,2
BE,79419000,15917378.5,9,32,29931470.0,10,24
BE,98310000,5660741.65,5,5,1445740.97,2,2
BG,30200000,15494057.610000001,173,174,3377352.71,36,36
AT,33192230,2621367.46,2,2,637983.84,1,1
AT,90491000,601494.29,4,4,139451.9,1,1
BG,03200000,68641.98000000001,3,3,40264.86,5,5
BE,71320000,836931.89,4,4,531110.0,2,2
AT,80000000,799760.0,3,3,93078722.16,17,18
BG,38430000,1327745.8599999999,16,16,2500.26,1,1
BG,24410000,487206.47,11,11,12808.06,1,1
BE,92400000,800000.0,1,1,350000.0,1,1
AT,30213200,2370000.0,1,1,2720000.0,2,2
AT,03100000,279642.32,1,1,0.0,0,0
AT,03121100,353446.76,1,1,0.0,0,0
AT,03441000,249334.0,1,1,0.0,0,0
AT,09323000,1660021.47,3,3,0.0,0,0
AT,09332000,8178624.68,4,5,0.0,0,0
AT,14211000,1389280.0,1,1,0.0,0,0
AT,14212000,193725.0,1,1,0.0,0,0
AT,15331400,235507.76,8,8,0.0,0,0
AT,15540000,200239.65,1,1,0.0,0,0
AT,15612000,216500.0,3,3,0.0,0,0
AT,15612500,25453000.0,29,29,0.0,0,0
AT,16130000,475000.0,1,1,0.0,0,0
AT,16311100,310346.15,4,4,0.0,0,0
AT,16600000,349100.0,1,1,0.0,0,0
AT,16710000,413742.48,2,2,0.0,0,0
AT,18110000,121987.4,2,3,0.0,0,0
AT,18143000,444233.0,1,1,0.0,0,0
AT,18400000,1345201.92,1,1,0.0,0,0
AT,18444200,733000.0,1,1,0.0,0,0
AT,18810000,1798000.0,1,1,0.0,0,0
AT,18921000,3909976.8,1,1,0.0,0,0
AT,18931100,296400.0,1,1,0.0,0,0
AT,19000000,204983.0,1,1,0.0,0,0
AT,19210000,2331500.0,1,1,0.0,0,0
AT,19231000,479460.0,3,3,0.0,0,0
AT,22110000,295620.0,1,1,0.0,0,0
AT,24100000,117000.0,1,1,0.0,0,0
AT,30125120,2000000.0,1,1,0.0,0,0
AT,30190000,212475.0,3,3,0.0,0,0
AT,30192000,1172000.0,2,2,0.0,0,0
AT,30195000,9685100.0,1,1,0.0,0,0
AT,30216110,1895117.6,2,2,0.0,0,0
AT,30231000,388814.0,1,1,0.0,0,0
AT,31121000,319400.0,1,1,0.0,0,0
AT,31127000,1964758.0,2,2,0.0,0,0
AT,31311000,0.0,0,1,0.0,0,0
AT,31321200,0.0,0,3,0.0,0,0
AT,31321300,0.0,0,2,0.0,0,0
AT,31400000,636000.0,1,1,0.0,0,0
AT,31520000,8393313.92,4,4,0.0,0,0
AT,31527260,1102537.6,1,1,0.0,0,0
AT,31600000,367631.94,1,1,0.0,0,0
AT,31625200,0.0,0,1,0.0,0,0
AT,31630000,1.0,1,1,0.0,0,0
AT,31681100,0.0,0,1,0.0,0,0
AT,31681500,47481153.51,1,1,0.0,0,0
AT,31711140,402757.0,1,1,0.0,0,0
AT,31720000,160915.0,1,1,0.0,0,0
AT,32200000,267468.0,1,1,0.0,0,0
